symbol,name,exchange
^NQTR3000N,The NASDAQ Turkey Consumer Good,
^NQTR8000LMCAD,NASDAQ Turkey Financials Lg Md,
^NQTR1000TRYN,NASDAQ Turkey Basic Matls TRY N,
^NQTRGBPN,NASDAQ Turkey GBP NTR Index,
WITUR7000.L,,
^NQTR2000TRYT,NASDAQ Turkey Inds TRY TR Index,
^NQTR8000LMEURT,NASDAQ Turkey Financials Lg Md,
^NQTRJPYT,NASDAQ Turkey JPY TR Index,
^NQTRLMAUDT,NASDAQ Turkey Large Mid Cap AUD,
^NQTR2000CAD,NASDAQ Turkey Inds CAD Index,
^NQTRLCJPYT,NASDAQ Turkey Large Cap JPY TR,
^NQTRMCCADN,NASDAQ Turkey Mid Cap CAD NTR I,
^NQTR1000JPYT,NASDAQ Turkey Basic Matls JPY T,
^NQTR8000N,The NASDAQ Turkey Financials In,
^NQTRLCTRY,NASDAQ Turkey Large Cap TRY Ind,
^NQTRTRYN,NASDAQ Turkey TRY NTR Index,
^NQTRMCCADT,NASDAQ Turkey Mid Cap CAD TR In,
WITUR9570.L,,
^NQTRSCTRY,NASDAQ Turkey Small Cap TRY Ind,
^NQTRLCEURT,NASDAQ Turkey Large Cap EUR TR,
^NQTRSCTRYT,NASDAQ Turkey Small Cap TRY TR,
WITUR6000.FGI,,
^NQTR8000CADN,NASDAQ Turkey Financials CAD NT,
WITUR9000.L,,
^NQTR1000TRYT,NASDAQ Turkey Basic Matls TRY T,
^NQTR3000LMGBPN,NASDAQ Turkey Cnsmr Goods Lg Md,
WITUR5330.L,,
WITUR8670.L,,
^NQTRLCEURN,NASDAQ Turkey Large Cap EUR NTR,
^NQTRMCAUDN,NASDAQ Turkey Mid Cap AUD NTR I,
^NQTR8000GBPN,NASDAQ Turkey Financials GBP NT,
^NQTRMCAUDT,NASDAQ Turkey Mid Cap AUD TR In,
^NQTRJPYN,NASDAQ Turkey JPY NTR Index,
^NQTRSCCADT,NASDAQ Turkey Small Cap CAD TR,
^NQTR3000GBPN,NASDAQ Turkey Cnsmr Goods GBP N,
WITUR8000.L,,
WITUR2000.L,,
^NQTRLMJPYT,NASDAQ Turkey Large Mid Cap JPY,
^NQTRAUDT,NASDAQ Turkey AUD TR Index,
^NQTRCAD,NASDAQ Turkey CAD Index,
^NQTR5000GBPN,NASDAQ Turkey Cnsmr Svcs GBP NT,
^NQTR3000LMAUDT,NASDAQ Turkey Cnsmr Goods Lg Md,
^NQTRLMTRYT,NASDAQ Turkey Large Mid Cap TRY,
^NQTRSCEURN,NASDAQ Turkey Small Cap EUR NTR,
^NQTR5000EURN,NASDAQ Turkey Cnsmr Svcs EUR NT,
^NQTRSCEURT,NASDAQ Turkey Small Cap EUR TR,
^NQTR8000LMJPYT,NASDAQ Turkey Financials Lg Md,
^NQTRMCCAD,NASDAQ Turkey Mid Cap CAD Index,
WITUR2750.FGI,,
^NQTRLCCADT,NASDAQ Turkey Large Cap CAD TR,
^NQTR,The NASDAQ Turkey Indexed marke,
^NQTRSCGBPN,NASDAQ Turkey Small Cap GBP NTR,
WITUR9000.FGI,,
^NQTR8000JPY,NASDAQ Turkey Financials JPY In,
^NQTR3000JPYT,NASDAQ Turkey Cnsmr Goods JPY T,
^NQTRTRYT,NASDAQ Turkey TRY TR Index,
^NQTR1000GBPN,NASDAQ Turkey Basic Matls GBP N,
WITUR2000.FGI,,
^NQTRSCAUD,NASDAQ Turkey Small Cap AUD Ind,
^NQTR3000LMTRYN,NASDAQ Turkey Cnsmr Goods Lg Md,
^NQTRTRY,NASDAQ Turkey TRY Index,
^NQTRSCJPYT,NASDAQ Turkey Small Cap JPY TR,
^NQTRLCJPYN,NASDAQ Turkey Large Cap JPY NTR,
^NQTRLMGBP,NASDAQ Turkey Large Mid Cap GBP,
^NQTR8000LMN,NASDAQ Turkey Financials Large,
^NQTRMCTRY,NASDAQ Turkey Mid Cap TRY Index,
^NQTR3000LMGBPT,NASDAQ Turkey Cnsmr Goods Lg Md,
^NQTR3000LMEURT,NASDAQ Turkey Cnsmr Goods Lg Md,
^NQTRMCGBPN,NASDAQ Turkey Mid Cap GBP NTR I,
^NQTR8000LMTRY,NASDAQ Turkey Financials Lg Md,
WITUR7000.FGI,,
^NQTR8000CADT,NASDAQ Turkey Financials CAD TR,
^NQTRGBPT,NASDAQ Turkey GBP TR Index,
^NQTRLCAUDN,NASDAQ Turkey Large Cap AUD NTR,
^NQTR8000LM,NASDAQ Turkey Financials Large,
^NQTR8000LMTRYT,NASDAQ Turkey Financials Lg Md,
^NQTRLM,NASDAQ Turkey Large Mid Cap Ind,
^NQTRJPY,NASDAQ Turkey JPY Index,
WITUR5750.L,,
^NQTRMCAUD,NASDAQ Turkey Mid Cap AUD Index,
^NQTR8000TRY,NASDAQ Turkey Financials TRY In,
WITUR0001.L,,
^NQTR2000TRY,NASDAQ Turkey Inds TRY Index,
^NQTR2000CADT,NASDAQ Turkey Inds CAD TR Index,
^NQTR1000AUD,NASDAQ Turkey Basic Matls AUD I,
^NQTRSCN,The NASDAQ Turkey Small Cap Ind,
^NQTR2000GBP,NASDAQ Turkey Inds GBP Index,
^NQTRLCGBPN,NASDAQ Turkey Large Cap GBP NTR,
WITUR.FGI,FTSE Turkey Index,FGI
WITUR2350.FGI,,
^NQTR3000,The NASDAQ Turkey Consumer Good,
^NQTR2000JPYT,NASDAQ Turkey Inds JPY TR Index,
^NQTR3000JPY,NASDAQ Turkey Cnsmr Goods JPY I,
^NQTR5000CADT,NASDAQ Turkey Cnsmr Svcs CAD TR,
^NQTRMCEURN,NASDAQ Turkey Mid Cap EUR NTR I,
^NQTR5000,The NASDAQ Turkey Consumer Serv,
^NQTRLCAUDT,NASDAQ Turkey Large Cap AUD TR,
^NQTREUR,NASDAQ Turkey EUR Index,
^NQTRSCEUR,NASDAQ Turkey Small Cap EUR Ind,
^NQTR8000LMGBPN,NASDAQ Turkey Financials Lg Md,
^NQTR8000LMGBPT,NASDAQ Turkey Financials Lg Md,
^NQTR2000EURT,NASDAQ Turkey Inds EUR TR Index,
WITUR8350.L,,
^NQTRSCTRYN,NASDAQ Turkey Small Cap TRY NTR,
^NQTRSCT,The NASDAQ Turkey Small Cap Ind,
^NQTR3000AUDN,NASDAQ Turkey Cnsmr Goods AUD N,
^NQTR3000JPYN,NASDAQ Turkey Cnsmr Goods JPY N,
^NQTR2000TRYN,NASDAQ Turkey Inds TRY NTR Inde,
^NQTR5000TRY,NASDAQ Turkey Cnsmr Svcs TRY In,
^NQTRLMAUD,NASDAQ Turkey Large Mid Cap AUD,
WITUR1770.FGI,,
^NQTR1000CADT,NASDAQ Turkey Basic Matls CAD T,
^NQTR3000LMAUDN,NASDAQ Turkey Cnsmr Goods Lg Md,
WITUR2750.L,,
WITUR0530.FGI,,
^NQTR3000GBPT,NASDAQ Turkey Cnsmr Goods GBP T,
^NQTR3000LMEURN,NASDAQ Turkey Cnsmr Goods Lg Md,
^NQTR5000GBPT,NASDAQ Turkey Cnsmr Svcs GBP TR,
^NQTR5000CAD,NASDAQ Turkey Cnsmr Svcs CAD In,
^NQTR3000TRYN,NASDAQ Turkey Cnsmr Goods TRY N,
^NQTRLMGBPT,NASDAQ Turkey Large Mid Cap GBP,
WITUR8670.FGI,,
^NQTR2000JPYN,NASDAQ Turkey Inds JPY NTR Inde,
^NQTR5000TRYT,NASDAQ Turkey Cnsmr Svcs TRY TR,
^NQTR2000CADN,NASDAQ Turkey Inds CAD NTR Inde,
^NQTREURN,NASDAQ Turkey EUR NTR Index,
^NQTR1000EUR,NASDAQ Turkey Basic Matls EUR I,
^NQTRLMN,NASDAQ Turkey Large Mid Cap NTR,
^NQTRLMGBPN,NASDAQ Turkey Large Mid Cap GBP,
^NQTR2000JPY,NASDAQ Turkey Inds JPY Index,
WITWN5370.L,,
WITWN1350.L,,
WITWN2350.FGI,,
WITWN5370.FGI,,
WITWN8000.FGI,,
WITWN1000.L,,
WITWN6530.FGI,,
WITWN5750.FGI,,
WITWN8000.L,,
WITWN1350.FGI,,
WITWN1750.L,,
TW1L.Z,,
WITWN9570.FGI,,
WITWN2770.FGI,,
WITWN8630.FGI,,
TW1P.Z,,
WITWN6000.FGI,,
WITWN2770.L,,
WITWN3350.L,,
WITWN1730.L,,
WITWN5750.L,,
WITWN9000.FGI,,
^TXCHINFR,CAT China Infrastructure (TR),SNP
TX60.TS,S&P/TSX 60 Index,TSI
^TXCHWATE,CAT China Water (TR),SNP
TXLS.TS,,
UB1300.L,,
UB8500.FGI,,
UB9500.FGI,,
UB8300.FGI,,
UB3300.FGI,,
UB8500.L,,
UB3700.FGI,,
UB7500.L,,
UB8300.L,,
UB2700.FGI,,
UB5300.L,,
UB8600.L,FTSE 350 Real Estate Index,FSI
UB5500.FGI,,
UB4500.L,,
UB9500.L,,
23104896.DE,,
21627050.DE,,
23111790.SG,,
D8AE.DE,,
SPVIF1U.MX,,
UK38.L,,
UK95.L,,
^NQGB2000,The NASDAQ United Kingdom Indus,
^NQGB7000,The NASDAQ United Kingdom Utili,
UK45.L,,
^NQGB7000LMGBPN,NASDAQ UK Utilities Large Mid C,
UKA5.L,SG Issuer S.A.,LSE
UK49.L,,
^NQGB,The NASDAQ United Kingdom Index,
^NQGBMCEUR,NASDAQ UK Mid Cap EUR Index,
^NQGB8500T,The NASDAQ United Kingdom Insur,
UK51.L,,
^NQGB2000LMCADT,NASDAQ UK Inds Large Mid Cap CA,
UK19.L,,
UKLCEQSN.L,FTSE UK Large Cap Equity Weight,FSI
^NQGB2000EURT,NASDAQ UK Inds EUR TR Index,
^NQGBT,NASDQ UK TR IDX,
^NQGB7000LMAUDT,NASDAQ UK Utilities Large Mid C,
UK48.L,,
^NQGB7000LMCADN,NASDAQ UK Utilities Large Mid C,
^NQGBLMCAD,NASDAQ UK Large Mid Cap CAD Ind,
^NQGB5300AUDN,NASDAQ UK Retail AUD NTR Index,
^NQGBLCCADT,NASDAQ UK Large Cap CAD TR Inde,
^NQGB1300EUR,NASDAQ UK Chemicals EUR Index,
^NQGB1300CAD,NASDAQ UK Chemicals CAD Index,
^NQGB7000CAD,NASDAQ UK Utilities CAD Index,
^NQGB8500LMCAD,NASDAQ UK Ins Large Mid Cap CAD,
UK40.L,UK40.L,LSE
^NQGB5300LMN,NASDAQ UK Retail Large Mid Cap,
^NQGB2000LMAUDN,NASDAQ UK Inds Large Mid Cap AU,
^NQGBMCN,The NASDAQ United Kingdom Mid C,
^NQGB2000EUR,NASDAQ UK Inds EUR Index,
^NQGB2000T,The NASDAQ United Kingdom Indus,
UK17.L,UK17.L,LSE
^NQGB7000LMCAD,NASDAQ UK Utilities Large Mid C,
UK44.L,UK44.L,LSE
^NQGB5300T,The NASDAQ United Kingdom Retai,
^NQGB8500LMCADT,NASDAQ UK Ins Large Mid Cap CAD,
^NQGB2000LMT,NASDAQ UK Inds Large Mid Cap TR,
^NQGB8000LMGBPT,NASDAQ UK Financials Large Mid,
^NQGBSC,The NASDAQ United Kingdom Small,
^NQGB2000LMAUDT,NASDAQ UK Inds Large Mid Cap AU,
UK28.L,,
^NQGBLMEURN,NASDAQ UK Large Mid Cap EUR NTR,
^NQGB8500EURT,NASDAQ UK Ins EUR TR Index,
^NQGB8000,The NASDAQ United Kingdom Finan,
UK18.L,,
^NQGB8500LMEUR,NASDAQ UK Ins Large Mid Cap EUR,
^NQGB8500EURN,NASDAQ UK Ins EUR NTR Index,
^NQGB8500AUDN,NASDAQ UK Ins AUD NTR Index,
^NQGB8000GBPT,NASDAQ UK Financials GBP TR Ind,
^NQGBSCEURN,NASDAQ UK Small Cap EUR NTR Ind,
^NQGB7000EURN,NASDAQ UK Utilities EUR NTR Ind,
^NQGB8000LMAUD,NASDAQ UK Financials Large Mid,
^NQGBLCAUD,NASDAQ UK Large Cap AUD Index,
^NQGB1000LMT,NASDAQ UK Basic Matls Large Mid,
^NQGB7000JPYN,NASDAQ UK Utilities JPY NTR Ind,
UK14.L,,
^NQGB7000GBPN,NASDAQ UK Utilities GBP NTR Ind,
^NQGB8000CAD,NASDAQ UK Financials CAD Index,
^NQGB2300AUDT,NASDAQ UK Constr & Matls AUD TR,
UKD7.L,,
^NQGBSCT,The NASDAQ United Kingdom Small,
^NQGBMCAUDT,NASDAQ UK Mid Cap AUD TR Index,
^NQGB5300LMAUD,NASDAQ UK Retail Large Mid Cap,
^NQGB5000EURT,NASDAQ UK Cnsmr Svcs EUR TR Ind,
UKXM.L,FTSE 100 Mini Index,FSI
^NQGB5000LMT,NASDAQ UK Cnsmr Svcs Large Mid,
^NQGB5300EUR,NASDAQ UK Retail EUR Index,
^NQGB5300CADN,NASDAQ UK Retail CAD NTR Index,
^NQGB1300AUDT,NASDAQ UK Chemicals AUD TR Inde,
^NQGBLMAUDN,NASDAQ UK Large Mid Cap AUD NTR,
^NQGB5000LMEURN,NASDAQ UK Cnsmr Svcs Large Mid,
^NQGB8500AUDT,NASDAQ UK Ins AUD TR Index,
^NQGB5500LMGBPN,NASDAQ UK Media Large Mid Cap G,
UKL5.L,,
WIGBR.FGI,,
^NQGB1000LMJPYN,NASDAQ UK Basic Matls Large Mid,
^NQGB8300LMCADN,NASDAQ UK Banks Large Mid Cap C,
^NQGB2000JPY,NASDAQ UK Inds JPY Index,
^NQGB7000LMAUDN,NASDAQ UK Utilities Large Mid C,
^NQGB8300EURT,NASDAQ UK Banks EUR TR Index,
^NQGB8700,The NASDAQ United Kingdom Finan,
^NQGB5300LMAUDN,NASDAQ UK Retail Large Mid Cap,
^NQGB5000GBPT,NASDAQ UK Cnsmr Svcs GBP TR Ind,
^NQGB5000CAD,NASDAQ UK Cnsmr Svcs CAD Index,
^NQGB5300LMEURT,NASDAQ UK Retail Large Mid Cap,
^NQGB1000LMGBP,NASDAQ UK Basic Matls Large Mid,
^NQGB8000JPY,NASDAQ UK Financials JPY Index,
UK88.L,,
^NQGB2700T,The NASDAQ United Kingdom Indus,
^NQGB8000JPYN,NASDAQ UK Financials JPY NTR In,
^NQGBMCCADT,NASDAQ UK Mid Cap CAD TR Index,
^NQGB8000EURN,NASDAQ UK Financials EUR NTR In,
^NQGB2300EURT,NASDAQ UK Constr & Matls EUR TR,
^NQGB2700LMGBPN,NASDAQ UK Ind Goods & Svcs Lg M,
WIGBR9570.FGI,,
^NQGB8500LMGBP,NASDAQ UK Ins Large Mid Cap GBP,
^NQGB5300JPY,NASDAQ UK Retail JPY Index,
^NQGBGBP,NASDAQ UK GBP Index,
^NQGB1300JPY,NASDAQ UK Chemicals JPY Index,
UK50.L,UK50.L,LSE
^NQGB8300CADT,NASDAQ UK Banks CAD TR Index,
^NQGB8000EUR,NASDAQ UK Financials EUR Index,
^NQGB1300GBP,NASDAQ UK Chemicals GBP Index,
^NQGB8500LMAUDN,NASDAQ UK Ins Large Mid Cap AUD,
^NQGB8000CADN,NASDAQ UK Financials CAD NTR In,
^NQGB5000LMAUDN,NASDAQ UK Cnsmr Svcs Large Mid,
^NQGB5000LMAUDT,NASDAQ UK Cnsmr Svcs Large Mid,
^NQGB1000LMEUR,NASDAQ UK Basic Matls Large Mid,
^NQGB8700LMAUDN,NASDAQ UK Financial Svcs Lg Md,
^NQGB8300LMAUDT,NASDAQ UK Banks Large Mid Cap A,
^NQGB8300LMT,NASDAQ UK Banks Large Mid Cap T,
^NQGB2700EURT,NASDAQ UK Ind Goods & Svcs EUR,
4UK5.L,FTSE4Good UK 50 Index,FSI
^NQGB1300GBPT,NASDAQ UK Chemicals GBP TR Inde,
^NQGB8700EURN,NASDAQ UK Financial Svcs EUR NT,
^NQGB8300,The NASDAQ United Kingdom Banks,
^NQGB5300EURT,NASDAQ UK Retail EUR TR Index,
^NQGB1700AUDN,NASDAQ UK Basic Resources AUD N,
^NQGB1000LMCADN,NASDAQ UK Basic Matls Large Mid,
^NQGB8500EUR,NASDAQ UK Ins EUR Index,
^NQGB8500AUD,NASDAQ UK Ins AUD Index,
^NQGB1300,The NASDAQ United Kingdom Chemi,
^NQGBLMEUR,NASDAQ UK Large Mid Cap EUR Ind,
^NQGBLCN,The NASDAQ United Kingdom Large,
WIGBR8630.L,,
^NQGB1300EURT,NASDAQ UK Chemicals EUR TR Inde,
^NQGBSCN,The NASDAQ United Kingdom Small,
^NQGB8700LMEUR,NASDAQ UK Financial Svcs Lg Md,
^NQGB7000LMCADT,NASDAQ UK Utilities Large Mid C,
^NQGB5300CADT,NASDAQ UK Retail CAD TR Index,
^NQGB3000LMEURT,NASDAQ UK Cnsmr Goods Large Mid,
^NQGB1700EUR,NASDAQ UK Basic Resources EUR I,
^NQGB8300LMAUDN,NASDAQ UK Banks Large Mid Cap A,
UK46.L,,
^NQGB2700LMAUDN,NASDAQ UK Ind Goods & Svcs Lg M,
^NQGB5000AUD,NASDAQ UK Cnsmr Svcs AUD Index,
^NQGB8000LMJPY,NASDAQ UK Financials Large Mid,
^NQGB2700GBPT,NASDAQ UK Ind Goods & Svcs GBP,
UK25.L,,
^NQGB6000EUR,NASDAQ UK Telecom EUR Index,
^NQGB5300LM,NASDAQ UK Retail Large Mid Cap,
^NQGBMCT,The NASDAQ United Kingdom Mid C,
^NQGB5300N,The NASDAQ United Kingdom Retai,
^NQGB5000EUR,NASDAQ UK Cnsmr Svcs EUR Index,
^NQGB5000AUDT,NASDAQ UK Cnsmr Svcs AUD TR Ind,
^NQGBAUD,NASDAQ UK AUD Index,
^NQGB8300JPY,NASDAQ UK Banks JPY Index,
^NQGB8700JPYT,NASDAQ UK Financial Svcs JPY TR,
^NQGB5500CADT,NASDAQ UK Media CAD TR Index,
^NQGB5000LMGBPT,NASDAQ UK Cnsmr Svcs Large Mid,
^NQGB2700LM,NASDAQ UK Ind Goods & Svcs Larg,
^NQGB8700LMCADT,NASDAQ UK Financial Svcs Lg Md,
WIGBRG.L,FTSE UK Index,FSI
^NQGB9000CAD,NASDAQ UK Tech CAD Index,
^NQGB5500LMCAD,NASDAQ UK Media Large Mid Cap C,
^NQGB9000CADN,NASDAQ UK Tech CAD NTR Index,
^NQGB3000JPY,NASDAQ UK Cnsmr Goods JPY Index,
^NQGB2700EURN,NASDAQ UK Ind Goods & Svcs EUR,
^NQGB5000EURN,NASDAQ UK Cnsmr Svcs EUR NTR In,
^NQGB1300AUDN,NASDAQ UK Chemicals AUD NTR Ind,
^NQGB8500LMJPY,NASDAQ UK Ins Large Mid Cap JPY,
^NQGB1000LMAUD,NASDAQ UK Basic Matls Large Mid,
^NQGB5500LMEUR,NASDAQ UK Media Large Mid Cap E,
^NQGBLCCADN,NASDAQ UK Large Cap CAD NTR Ind,
^NQGB8700CADN,NASDAQ UK Financial Svcs CAD NT,
^NQGB8700AUDT,NASDAQ UK Financial Svcs AUD TR,
4GUK.L,FTSE4Good UK Index,FSI
^NQGB1300EURN,NASDAQ UK Chemicals EUR NTR Ind,
^NQGB1000AUDT,NASDAQ UK Basic Matls AUD TR In,
^NQGB8300LMGBPT,NASDAQ UK Banks Large Mid Cap G,
^NQGBSCJPYN,NASDAQ UK Small Cap JPY NTR Ind,
^NQGB1000JPYN,NASDAQ UK Basic Matls JPY NTR I,
^NQGB6000LMEUR,NASDAQ UK Telecom Large Mid Cap,
^NQGBLMT,NASDAQ UK Large Mid Cap TR Inde,
^NQGB2700CADN,NASDAQ UK Ind Goods & Svcs CAD,
^NQGB6000GBPT,NASDAQ UK Telecom GBP TR Index,
^NQGB8500JPYN,NASDAQ UK Ins JPY NTR Index,
^NQGB1700JPYT,NASDAQ UK Basic Resources JPY T,
^NQGBLCGBPT,NASDAQ UK Large Cap GBP TR Inde,
^NQGB2700LMAUDT,NASDAQ UK Ind Goods & Svcs Lg M,
^NQGB5300CAD,NASDAQ UK Retail CAD Index,
^NQGB3000LMCADN,NASDAQ UK Cnsmr Goods Large Mid,
^NQGB2000CAD,NASDAQ UK Inds CAD Index,
^NQGB3000AUD,NASDAQ UK Cnsmr Goods AUD Index,
^NQGB1300N,The NASDAQ United Kingdom Chemi,
^NQGB8300LMJPYN,NASDAQ UK Banks Large Mid Cap J,
^NQGB1700LMJPY,NASDAQ UK Basic Resources Lg Md,
^NQGB8000LMGBP,NASDAQ UK Financials Large Mid,
^NQGB8500N,The NASDAQ United Kingdom Insur,
^NQGB8500JPYT,NASDAQ UK Ins JPY TR Index,
^NQGB8000JPYT,NASDAQ UK Financials JPY TR Ind,
^NQGBLMJPYT,NASDAQ UK Large Mid Cap JPY TR,
^NQGBLMGBP,NASDAQ UK Large Mid Cap GBP Ind,
^NQGB2700CADT,NASDAQ UK Ind Goods & Svcs CAD,
^NQGB1000EUR,NASDAQ UK Basic Matls EUR Index,
^NQGB3000LMCADT,NASDAQ UK Cnsmr Goods Large Mid,
^NQGB7000LMEURN,NASDAQ UK Utilities Large Mid C,
^NQGB2300N,The NASDAQ United Kingdom Const,
^NQGB2000CADT,NASDAQ UK Inds CAD TR Index,
^NQGB2000LMCADN,NASDAQ UK Inds Large Mid Cap CA,
^NQGB5300LMAUDT,NASDAQ UK Retail Large Mid Cap,
^NQGB3000JPYT,NASDAQ UK Cnsmr Goods JPY TR In,
^NQGB9000GBPN,NASDAQ UK Tech GBP NTR Index,
^NQGB8000GBPN,NASDAQ UK Financials GBP NTR In,
^NQGB9000T,The NASDAQ United Kingdom Techn,
^NQGB8500LMAUD,NASDAQ UK Ins Large Mid Cap AUD,
^NQGB2700LMJPYN,NASDAQ UK Ind Goods & Svcs Lg M,
^NQGB5300LMJPY,NASDAQ UK Retail Large Mid Cap,
^NQGB2300CAD,NASDAQ UK Constr & Matls CAD In,
^NQGB7000LM,NASDAQ UK Utilities Large Mid C,
^NQGB8300LMGBPN,NASDAQ UK Banks Large Mid Cap G,
^NQGBSCJPYT,NASDAQ UK Small Cap JPY TR Inde,
^NQGB8700LMAUD,NASDAQ UK Financial Svcs Lg Md,
^NQGB1300CADN,NASDAQ UK Chemicals CAD NTR Ind,
^NQGB3000LMGBPT,NASDAQ UK Cnsmr Goods Large Mid,
^NQGB3000GBPT,NASDAQ UK Cnsmr Goods GBP TR In,
^NQGB5500LMT,NASDAQ UK Media Large Mid Cap T,
^NQGB5500AUD,NASDAQ UK Media AUD Index,
^NQGBGBPN,NASDAQ UK GBP NTR Index,
^NQGBLMN,NASDAQ UK Large Mid Cap NTR Ind,
^NQGBLCGBPN,NASDAQ UK Large Cap GBP NTR Ind,
^NQGB5000LMEURT,NASDAQ UK Cnsmr Svcs Large Mid,
^NQGB8000AUDN,NASDAQ UK Financials AUD NTR In,
^NQGB2000AUDN,NASDAQ UK Inds AUD NTR Index,
^NQGB7000JPY,NASDAQ UK Utilities JPY Index,
^NQGB1000LMEURN,NASDAQ UK Basic Matls Large Mid,
^NQGB1700LMEURT,NASDAQ UK Basic Resources Lg Md,
UK30.L,,
^NQGB6000LMAUDT,NASDAQ UK Telecom Large Mid Cap,
UKX.L,,
^NQGBMCJPYT,NASDAQ UK Mid Cap JPY TR Index,
^NQGBMCJPYN,NASDAQ UK Mid Cap JPY NTR Index,
^NQGBSCCADN,NASDAQ UK Small Cap CAD NTR Ind,
^NQGB5300LMJPYN,NASDAQ UK Retail Large Mid Cap,
^NQGB8000LMJPYN,NASDAQ UK Financials Large Mid,
^NQGB7000EUR,NASDAQ UK Utilities EUR Index,
^NQGB5500LMEURN,NASDAQ UK Media Large Mid Cap E,
^NQGB6000LMJPYT,NASDAQ UK Telecom Large Mid Cap,
^NQGB2300,The NASDAQ United Kingdom Const,
^NQGB9000EURT,NASDAQ UK Tech EUR TR Index,
^NQGB1000LMJPY,NASDAQ UK Basic Matls Large Mid,
^NQGBLMJPYN,NASDAQ UK Large Mid Cap JPY NTR,
^NQGB2700GBP,NASDAQ UK Ind Goods & Svcs GBP,
^NQGB1700CAD,NASDAQ UK Basic Resources CAD I,
^NQGB1700LMGBPT,NASDAQ UK Basic Resources Lg Md,
^NQGBLMCADT,NASDAQ UK Large Mid Cap CAD TR,
^NQGB8500,The NASDAQ United Kingdom Insur,
UK02.L,,
^NQGB6000CADT,NASDAQ UK Telecom CAD TR Index,
^NQGB8500LMT,NASDAQ UK Ins Large Mid Cap TR,
^NQGBGBPT,NASDAQ UK GBP TR Index,
^NQGB8700AUD,NASDAQ UK Financial Svcs AUD In,
^NQGB2700AUD,NASDAQ UK Ind Goods & Svcs AUD,
^NQGB1700LMJPYT,NASDAQ UK Basic Resources Lg Md,
^NQGB1700LMGBP,NASDAQ UK Basic Resources Lg Md,
^NQGBMCEURT,NASDAQ UK Mid Cap EUR TR Index,
^NQGB8700LMJPY,NASDAQ UK Financial Svcs Lg Md,
^NQGB6000AUDT,NASDAQ UK Telecom AUD TR Index,
^NQGB3000CADT,NASDAQ UK Cnsmr Goods CAD TR In,
^NQGB1000JPYT,NASDAQ UK Basic Matls JPY TR In,
^NQGB2000LMCAD,NASDAQ UK Inds Large Mid Cap CA,
^NQGB1000LMJPYT,NASDAQ UK Basic Matls Large Mid,
^NQGB8300LMEURN,NASDAQ UK Banks Large Mid Cap E,
^NQGB2300JPY,NASDAQ UK Constr & Matls JPY In,
^NQGB8500LMAUDT,NASDAQ UK Ins Large Mid Cap AUD,
UKXUSD.FGI,FTSE 100 - USD Index,FGI
^NQGBEUR,NASDAQ UK EUR Index,
^NQGB7000N,The NASDAQ United Kingdom Utili,
^NQGB2700LMJPYT,NASDAQ UK Ind Goods & Svcs Lg M,
^NQGB9000AUDT,NASDAQ UK Tech AUD TR Index,
^NQGB3000EURT,NASDAQ UK Cnsmr Goods EUR TR In,
^NQGB1700LMCADN,NASDAQ UK Basic Resources Lg Md,
^NQGB6000JPY,NASDAQ UK Telecom JPY Index,
^NQGB3000CADN,NASDAQ UK Cnsmr Goods CAD NTR I,
^NQGB8700CADT,NASDAQ UK Financial Svcs CAD TR,
^NQGB5500JPYN,NASDAQ UK Media JPY NTR Index,
^NQGB5300LMGBPT,NASDAQ UK Retail Large Mid Cap,
^NQGB8000LMCADT,NASDAQ UK Financials Large Mid,
^NQGB5000N,The NASDAQ United Kingdom Consu,
^NQGB5500LMGBPT,NASDAQ UK Media Large Mid Cap G,
^NQGBLCGBP,NASDAQ UK Large Cap GBP Index,
^NQGB7000CADT,NASDAQ UK Utilities CAD TR Inde,
^NQGB3000LMJPY,NASDAQ UK Cnsmr Goods Large Mid,
^NQGBSCAUD,NASDAQ UK Small Cap AUD Index,
^NQGB1000EURT,NASDAQ UK Basic Matls EUR TR In,
^NQGB6000GBP,NASDAQ UK Telecom GBP Index,
^NQGB8600LM,NASDAQ UK Real Estate Large Mid,
^NQGB2000LMGBP,NASDAQ UK Inds Large Mid Cap GB,
^NQGB1000,The NASDAQ United Kingdom Basic,
^NQGB5300EURN,NASDAQ UK Retail EUR NTR Index,
^NQGB3000LMAUD,NASDAQ UK Cnsmr Goods Large Mid,
^NQGB1300CADT,NASDAQ UK Chemicals CAD TR Inde,
^NQGB6000LMJPY,NASDAQ UK Telecom Large Mid Cap,
^NQDMEUXGBLM,NASDAQ DM Europe Ex UK Large Mi,
^NQGBSCGBPN,NASDAQ UK Small Cap GBP NTR Ind,
^NQDMEUXGBLMGBPN,NASDAQ DM Europe Ex UK Large Mi,
^NQGB5000CADN,NASDAQ UK Cnsmr Svcs CAD NTR In,
^NQGB2000JPYN,NASDAQ UK Inds JPY NTR Index,
^NQGB8300JPYN,NASDAQ UK Banks JPY NTR Index,
^NQDMXGB,The NASDAQ DM Ex United Kingdom,
^NQGB3000LMAUDN,NASDAQ UK Cnsmr Goods Large Mid,
^NQGB1000GBP,NASDAQ UK Basic Matls GBP Index,
^NQGBSCGBP,NASDAQ UK Small Cap GBP Index,
^NQGB1000T,The NASDAQ United Kingdom Basic,
^NQGB8500JPY,NASDAQ UK Ins JPY Index,
^NQDMXGBJPY,NASDAQ DM Ex UK JPY Index,
